"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"7976","If your in stocks, time to do some homework and find out where all that Infrastructure Bill $$$ is going.",FALSE,1,NA,2022-02-20 16:46:56,FALSE,NA,"1495439838757240836",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TrekkTrades",0,FALSE,FALSE,NA,NA
"7977","@SenatorSinema Must be republican farmers because @SenatorSinema doesn't talk to or represent her former democrat c… https://t.co/C009xewV7r",FALSE,0,"SenatorSinema",2022-02-20 16:45:55,TRUE,"1495167561591410690","1495439585135976455","1080844782","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwardP48464217",0,FALSE,FALSE,NA,NA
"7978","RT @FrankAmari2: @marcorubio Marco,

In Florida, is there Infrastructure?

https://t.co/eYXqiCAwL1",FALSE,0,NA,2022-02-20 16:44:13,FALSE,NA,"1495439156650065926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeckyBrunette12",7,TRUE,FALSE,NA,NA
"7979","@TimMadigan9 They haven’t exactly ‘lifted’ in most western countries. Now that the billions £ worth digital infrast… https://t.co/SJ663T0RTC",FALSE,5,"TimMadigan9",2022-02-20 16:44:09,TRUE,"1495365801972482048","1495439138534928385","1209429117227163651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoppyFi67855278",1,FALSE,FALSE,NA,NA
"7980","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 16:43:30,FALSE,NA,"1495438974688677899",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EieiOld",335,TRUE,FALSE,NA,NA
"7981","RT @PSRPennsylvania: .@GovernorTomWolf - Make companies clean up their own mess! 
Only $330M will go to PA to plug orphan #oilandgas wells…",FALSE,0,NA,2022-02-20 16:41:50,FALSE,NA,"1495438557644828673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Helen_Gerhardt",6,TRUE,FALSE,NA,NA
"7982","RT @PSRPennsylvania: .@GovernorTomWolf - Make companies clean up their own mess! 
Only $330M will go to PA to plug orphan #oilandgas wells…",FALSE,0,NA,2022-02-20 16:40:23,FALSE,NA,"1495438192312467458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PghGreenLeft",6,TRUE,FALSE,NA,NA
"7983","@marcorubio Marco,

In Florida, is there Infrastructure?

https://t.co/eYXqiCAwL1",FALSE,41,"marcorubio",2022-02-20 16:40:18,FALSE,"1495390907264376843","1495438172398010368","15745368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrankAmari2",7,FALSE,FALSE,NA,NA
"7984","@CaseyBNewman Democrats passed an infrastructure bill just like all demonic possessed people would do",FALSE,2,"CaseyBNewman",2022-02-20 16:40:13,FALSE,"1495437658759352332","1495438149132206085","65720451","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foodguyrob",0,FALSE,FALSE,NA,NA
"7985","RT @FrankAmari2: @marcorubio Marco,

In Florida, is there Infrastructure?

https://t.co/eYXqiCAwL1",FALSE,0,NA,2022-02-20 16:39:58,FALSE,NA,"1495438086972526594",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DeeCrouch7",43,TRUE,FALSE,NA,NA
"7986","@calder12 Now we are getting somewhere. This resulted in Ford threatening an infrastructure bill when he announced… https://t.co/CsmMS81bQh",FALSE,1,"calder12",2022-02-20 16:38:50,TRUE,"1495437156281729027","1495437801139101697","129121211","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nikk_tastic",0,FALSE,FALSE,NA,NA
"7987","@KCeresko You mean like the payment during Covid? The Infrastructure bill?  and others? But now ask wtf the republi… https://t.co/U0CLGwP3e9",FALSE,0,"KCeresko",2022-02-20 16:32:37,TRUE,"1495429554600652810","1495436237397766149","1425545378166882315","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JsmithITGuy",0,FALSE,FALSE,NA,NA
"7988","RT @PSRPennsylvania: .@GovernorTomWolf - Do more to hold #oilandgas accountable for cleaning up its own mess!

 @POTUS infrastructure bill…",FALSE,0,NA,2022-02-20 16:31:59,FALSE,NA,"1495436078525861891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HopeFloatsVA",3,TRUE,FALSE,NA,NA
"7989","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 16:30:50,FALSE,NA,"1495435787155820548",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Solarman1955",335,TRUE,FALSE,NA,NA
"7990","RT @TheDemCoalition: Marco Rubio voted against the American Rescue Plan and the Infrastructure Bill.

If he had his way, our economy would…",FALSE,0,NA,2022-02-20 16:30:23,FALSE,NA,"1495435675474309128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dawn_Ritchie",114,TRUE,FALSE,NA,NA
"7991",".@GovernorTomWolf - Do more to hold #oilandgas accountable for cleaning up its own mess!

 @POTUS infrastructure bi… https://t.co/VMBQePLLmi",FALSE,2,NA,2022-02-20 16:29:33,TRUE,NA,"1495435465016627200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSRPennsylvania",3,FALSE,FALSE,NA,NA
"7992","RT @John_C_Austin: Great to join @eisendrath &amp; his listeners at Chicago's @wcpt820 radio yesterday. Talk opportunities &amp; challenges to rebu…",FALSE,0,NA,2022-02-20 16:27:39,FALSE,NA,"1495434986547134468",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eisendrath",2,TRUE,FALSE,NA,NA
"7993","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 16:27:27,FALSE,NA,"1495434935569629186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maria08909197",335,TRUE,FALSE,NA,NA
"7994","RT @PSRPennsylvania: .@GovernorTomWolf - Make companies clean up their own mess! 
Only $330M will go to PA to plug orphan #oilandgas wells…",FALSE,0,NA,2022-02-20 16:27:14,FALSE,NA,"1495434883367415809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","renzyt",6,TRUE,FALSE,NA,NA
"7995","@schmangee Maybe with the infrastructure bill…To be honest, right now there are areas in the country that I don’t t… https://t.co/rD6gvCCCvL",FALSE,0,"schmangee",2022-02-20 16:26:55,TRUE,"1495181257042382850","1495434802840936448","29476085","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BobSchulhof",0,FALSE,FALSE,NA,NA
"7996","RT @JBPritzker: In my first year in office, we passed the most innovative infrastructure bill in the nation to rebuild our roads, bridges,…",FALSE,0,NA,2022-02-20 16:25:06,FALSE,NA,"1495434343707197444",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danlewisIL",90,TRUE,FALSE,NA,NA
"7997","@RepBoebert Too bad you voted against the infrastructure bill.",FALSE,5,"RepBoebert",2022-02-20 16:23:18,FALSE,"1495044261334687745","1495433892236599299","1342989756611907584","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThomB01",0,FALSE,FALSE,NA,NA
"7998","@dougducey Thank you Joe Biden for passing the infrastructure bill funding these long overdue projects!",FALSE,4,"dougducey",2022-02-20 16:22:58,FALSE,"1494757504512839680","1495433809558450177","20217019","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AlwaysVote_Blue",0,FALSE,FALSE,NA,NA
"7999",".@GovernorTomWolf - Make companies clean up their own mess! 
Only $330M will go to PA to plug orphan #oilandgas wel… https://t.co/cR3x9nPOuj",FALSE,6,NA,2022-02-20 16:22:36,TRUE,NA,"1495433715719315457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSRPennsylvania",6,FALSE,FALSE,NA,NA
"8000","@dougducey @azcommerce @ArizonaDOT If you are enjoying this broadband expansion, be sure to thank President Biden a… https://t.co/5jWAgMkdFk",FALSE,0,"dougducey",2022-02-20 16:22:09,TRUE,"1494757498280198150","1495433603383181318","20217019","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AlwaysVote_Blue",0,FALSE,FALSE,NA,NA
"8001","RT @TheDemCoalition: Marco Rubio voted against the American Rescue Plan and the Infrastructure Bill.

If he had his way, our economy would…",FALSE,0,NA,2022-02-20 16:20:48,FALSE,NA,"1495433263141163010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarleneDeRoche1",145,TRUE,FALSE,NA,NA
"8002","@MikeJP98765 @US_taxpayer @corybradford909 Let's ignore that Biden's Infrastructure Bill only has 9% infrastructure… https://t.co/mkKggXjhp0",FALSE,1,"Mayascribe",2022-02-20 16:19:11,TRUE,"1495431626611904517","1495432855832469505","19173979","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mayascribe",0,FALSE,FALSE,NA,NA
"8003","RT @DebbieSVA: @thehill @RandPaul The GOP Tax Scam cost the American people $5 trillion. 83% of the benefits went to the wealthiest 1%, and…",FALSE,0,NA,2022-02-20 16:19:08,FALSE,NA,"1495432842620424194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Randyluv5",1,TRUE,FALSE,NA,NA
"8004","@thehill @RandPaul The GOP Tax Scam cost the American people $5 trillion. 83% of the benefits went to the wealthies… https://t.co/Lqrui9SqdE",FALSE,1,"thehill",2022-02-20 16:17:17,TRUE,"1495428279754366978","1495432377836969987","1917731","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebbieSVA",0,FALSE,FALSE,NA,NA
"8005","RT @TheDemCoalition: Marco Rubio voted against the American Rescue Plan and the Infrastructure Bill.

If he had his way, our economy would…",FALSE,0,NA,2022-02-20 16:16:55,FALSE,NA,"1495432287206395907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glenmartin3333",114,TRUE,FALSE,NA,NA
"8006","@IreeneAlmayda @TheDemocrats @JoeBiden Biden Infrastructure bill &amp; push on EV is stimulating new jobs for the expan… https://t.co/xqlroUDYBT",FALSE,0,"IreeneAlmayda",2022-02-20 16:16:24,TRUE,"1495365014378762241","1495432157854150663","988253297545969664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smotta6",0,FALSE,FALSE,NA,NA
"8007","RT @TheDemCoalition: Marco Rubio voted against the American Rescue Plan and the Infrastructure Bill.

If he had his way, our economy would…",FALSE,0,NA,2022-02-20 16:13:04,FALSE,NA,"1495431317793775625",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SutfinGeorgeP",114,TRUE,FALSE,NA,NA
"8008","@susantowerpool @cactuskeg @AZHouseDems Which Az Republican congress voted for the infrastructure bill that the Az… https://t.co/GLgcGcsUX5",FALSE,0,"susantowerpool",2022-02-20 16:12:36,TRUE,"1495225409373294596","1495431200084688897","1026873192546070529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AskNancyPoozie",0,FALSE,FALSE,NA,NA
"8009","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 16:11:48,FALSE,NA,"1495430998867202055",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosephWeskerX",335,TRUE,FALSE,NA,NA
"8010","President Biden’s Build Back Better bill will transform our climate - from lowering costs for low-carbon energy sou… https://t.co/zEjGpAFF1E",FALSE,8,NA,2022-02-20 16:11:01,TRUE,NA,"1495430800992616448",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","DebMcGrathWI",1,FALSE,FALSE,NA,NA
"8011","@AnneArandall @TheDemocrats @JoeBiden Infrastructure bill &amp; Biden push on EVs is also stimulating investment &amp; jobs. https://t.co/lCLI0CozAR",FALSE,0,"AnneArandall",2022-02-20 16:10:42,FALSE,"1495363824295292931","1495430723028852743","705455186995781632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smotta6",0,FALSE,FALSE,NA,NA
"8012","@Sen_JoeManchin That’s nice Joe. Now pass the infrastructure bill so they can have better buildings to teach in. I’… https://t.co/SGn9wv28ZJ",FALSE,0,"Sen_JoeManchin",2022-02-20 16:09:27,TRUE,"1495386756191039491","1495430408858701829","234374703","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnmakarov380",0,FALSE,FALSE,NA,NA
"8013","RT @WSJopinion: Letter to the editor: “The Davis-Bacon Act was a program meant originally to keep blacks from government jobs. It’s more th…",FALSE,0,NA,2022-02-20 16:08:40,FALSE,NA,"1495430212045185024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwebbcmc",3,TRUE,FALSE,NA,NA
"8014","RT @AndyOstroy: Defeating #COVID19
Cut child poverty in half
Record job growth
Wages are up
Biggest GDP growth in 40 years
Ended Iraq War
S…",FALSE,0,NA,2022-02-20 16:07:33,FALSE,NA,"1495429930812952576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kathy26585260",14,TRUE,FALSE,NA,NA
"8015","@angelavixii Additionally, there's over 3,000 municipalities in the US whos water is actually in worse shape. The m… https://t.co/CegbGwd24y",FALSE,0,"angelavixii",2022-02-20 16:07:12,TRUE,"1495233867506147328","1495429840480182281","3190400203","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twinnymctwins",0,FALSE,FALSE,NA,NA
"8016","RT @SarahMacDunn: @Sen_JoeManchin You have been a WV politician since 1982 beginning in state legislature, then SoS, Governor for 5 years &amp;…",FALSE,0,NA,2022-02-20 16:04:30,FALSE,NA,"1495429162248523780",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Randyluv5",19,TRUE,FALSE,NA,NA
"8017","It’s worth noting that those service costs per interaction are tiny, but they are still there. And it’s not just se… https://t.co/oaW8MbADFe",FALSE,36,"BC_Trevor",2022-02-20 16:01:54,TRUE,"1495426383060746245","1495428506938843137","1282089770869329920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BC_Trevor",0,FALSE,FALSE,NA,NA
"8018","Letter to the editor: “The Davis-Bacon Act was a program meant originally to keep blacks from government jobs. It’s… https://t.co/ErwU1ZDTXE",FALSE,9,NA,2022-02-20 16:00:33,TRUE,NA,"1495428168152403968",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","WSJopinion",3,FALSE,FALSE,NA,NA
"8019","RT @AndyOstroy: Defeating #COVID19
Cut child poverty in half
Record job growth
Wages are up
Biggest GDP growth in 40 years
Ended Iraq War
S…",FALSE,0,NA,2022-02-20 16:00:17,FALSE,NA,"1495428100976365569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dbble5",14,TRUE,FALSE,NA,NA
"8020","Infrastructure: It’s not just for humans. https://t.co/rp8Au2KnTT via @MorningBrew",FALSE,1,NA,2022-02-20 15:59:42,FALSE,NA,"1495427954238652419",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArnieK",0,FALSE,FALSE,NA,NA
"8021","@NoLieWithBTC
https://t.co/YKwTllK1Ck
#GOPHypocrisy inflation is the biggest issue what is Biden doing? American re… https://t.co/5UpEg5smQD",FALSE,0,"NoLieWithBTC",2022-02-20 15:59:25,TRUE,NA,"1495427883472457736","1268223690480615424","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeanst3Stacy",0,FALSE,FALSE,NA,NA
"8022","@CheriJacobus You think they had any problem passing their infrastructure bill?

Don’t think so!",FALSE,0,"CheriJacobus",2022-02-20 15:58:16,FALSE,"1495405945882656769","1495427593037881351","467726691","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","redreagan25",0,FALSE,FALSE,NA,NA
"8023","RT @TheDemCoalition: Marco Rubio voted against the American Rescue Plan and the Infrastructure Bill.

If he had his way, our economy would…",FALSE,0,NA,2022-02-20 15:56:53,FALSE,NA,"1495427244214337542",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","penneyewart",114,TRUE,FALSE,NA,NA
"8024","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 15:54:36,FALSE,NA,"1495426669829668864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cyndi_tweet",335,TRUE,FALSE,NA,NA
"8025","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 15:54:04,FALSE,NA,"1495426537318924292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tbell1968",335,TRUE,FALSE,NA,NA
"8026","@POTUS President Biden, I believed back when I voted for you that you were the right person for the job at this cha… https://t.co/DKeyMnrstU",FALSE,1,"POTUS",2022-02-20 15:54:03,TRUE,"1494336831009091591","1495426532554141701","1349149096909668363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BruinCarolCB",0,FALSE,FALSE,NA,NA
"8027","What an incredible nincompoop!!! Lake Erie just received $1 billion from infrastructure bill. Talk about someone be… https://t.co/ZpbWipIEl5",FALSE,1,NA,2022-02-20 15:54:01,TRUE,NA,"1495426522106273793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ohengteach",0,FALSE,FALSE,NA,NA
"8028","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 15:52:59,FALSE,NA,"1495426261325213696",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Word_Jockey",335,TRUE,FALSE,NA,NA
"8029","RT @PoliticalShort: Buried on page 508 of the 2,702 page infrastructure bill is a pilot program for a national motor vehicle per-mile user…",FALSE,0,NA,2022-02-20 15:52:29,FALSE,NA,"1495426138692276226",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cmckinneytn",6443,TRUE,FALSE,NA,NA
"8030","RT @TheDemCoalition: Marco Rubio voted against the American Rescue Plan and the Infrastructure Bill.

If he had his way, our economy would…",FALSE,0,NA,2022-02-20 15:52:11,FALSE,NA,"1495426060158001158",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLBlackburn1",114,TRUE,FALSE,NA,NA
"8031","@BitcoinSapiens She told me yesterday, ""All I see is misery; I think you should take out all of your money and be d… https://t.co/n6EZwAVS6X",FALSE,1,"BitcoinSapiens",2022-02-20 15:51:52,TRUE,"1495311354688909314","1495425984346169346","1333823429041074181","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JamesBastine1",0,FALSE,FALSE,NA,NA
"8032","@kingarthas21 @Theevenmoreemu @Drumbum99 @Bryan_Hawn @JackPosobiec Also for good things he has done he signed a $1.… https://t.co/9DcLGgEXLj",FALSE,1,"kingarthas21",2022-02-20 15:51:28,TRUE,"1495419393840455685","1495425883024281601","1396971021605998596","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrew02479093",0,FALSE,FALSE,NA,NA
"8033","RT @cher: @TheDemocrats Manchin,Sinema,&amp; 
Republicans WILL RUE THE DAY THEY  DIDNT PASS
PRES.BIDEN’S  INFRASTRUCTURE 
BILL.THEIR LOALTY TO…",FALSE,0,NA,2022-02-20 15:50:21,FALSE,NA,"1495425599145402369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AprilGreen93",27,TRUE,FALSE,NA,NA
"8034","RT @TeaPainUSA: Ron Johnson voted against much needed child care for Wisconsin families. The vast majority of Wisconsin parents support the…",FALSE,0,NA,2022-02-20 15:48:50,FALSE,NA,"1495425218986266630",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MamaShoooo",335,TRUE,FALSE,NA,NA
