"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","I have many Intelligent &amp; Bright Associates &amp; Followers because you're a product of your associations. One of my bu… https://t.co/hSX0WcrxUP",FALSE,0,NA,2022-03-16 15:46:18,TRUE,NA,"1504121888053899265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brown7Butch",0,FALSE,FALSE,NA,NA
"2","@griestho @newsmax Big infrastructure bill , Stimulus checks https://t.co/PDukD6A2Wb",FALSE,0,"griestho",2022-03-16 15:46:00,FALSE,"1504068979966492672","1504121814460604419","1346668068014084096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DickBest8",0,FALSE,FALSE,NA,NA
"3","RT @Veritas1012: @remintola Biden has been enabling Manchin all along

Biden stonewalled BBB through 

✅ a promise made by Joe Biden to the…",FALSE,0,NA,2022-03-16 15:44:39,FALSE,NA,"1504121476492017673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","remintola",1,TRUE,FALSE,NA,NA
"4","@BYLuvJedi @MAGAFRV @Jules31415 @emperoreagan @marielvallejos4 @Audjuice9989 @DeSantisFan2024 @_Charlene_TX… https://t.co/PYRIHT8GBI",FALSE,0,"BYLuvJedi",2022-03-16 15:44:10,TRUE,"1504119073709465607","1504121354613710848","1226205353668481031","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wtfismh",0,FALSE,FALSE,NA,NA
"5","RT @Boenau: @mateosfo Even bicycle advocates &amp; urban planners don't realize that e-bikes outsold e-cars 2:1 in a year.

Meanwhile, infrastr…",FALSE,0,NA,2022-03-16 15:43:52,FALSE,NA,"1504121277342265354",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Llama_Strudel",5,TRUE,FALSE,NA,NA
"6","@RepSwalwell @PalmerReport No, we won't!

We jump thru hoops, if DIVERSITY is ""insulted""!

Other than that, WH does… https://t.co/An533percq",FALSE,0,"RepSwalwell",2022-03-16 15:43:08,TRUE,"1504093162750500872","1504121093300359172","942156122","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PaulaDuvall2",0,FALSE,FALSE,NA,NA
"7","RT @denjhshelmetta: @GovernorVA So happy democrats finally passed a infrastructure bill. It’s funny how republicans want credit",FALSE,0,NA,2022-03-16 15:43:06,FALSE,NA,"1504121083573813262",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rose4worldpeace",1,TRUE,FALSE,NA,NA
"8","@remintola Biden has been enabling Manchin all along

Biden stonewalled BBB through 

✅ a promise made by Joe Biden… https://t.co/2gtrGxV25q",FALSE,0,"remintola",2022-03-16 15:41:46,TRUE,"1504120280695857158","1504120750562689027","15894358","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Veritas1012",1,FALSE,FALSE,NA,NA
"9","@GovernorVA So happy democrats finally passed a infrastructure bill. It’s funny how republicans want credit",FALSE,1,"GovernorVA",2022-03-16 15:40:33,FALSE,"1503818358734692357","1504120441128034309","1481701998273650692","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","denjhshelmetta",1,FALSE,FALSE,NA,NA
"10","@Nicki0617 @Essentialworker @joncoopertweets This is misleading at best. Dems have spent many terms correcting Repu… https://t.co/KrUl9l9nmA",FALSE,0,"Nicki0617",2022-03-16 15:39:49,TRUE,"1503814625938317313","1504120256909950976","826114489993068547","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drewskilee7",0,FALSE,FALSE,NA,NA
"11","RT @Ximena_Bustillo: Back on staffing: Moore says the FS is down 40% of resources. He says he has filled ""hundreds"" of positions but is sti…",FALSE,0,NA,2022-03-16 15:39:08,FALSE,NA,"1504120084893110276",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gump2Forest",2,TRUE,FALSE,NA,NA
"12","RT @Ximena_Bustillo: Back on staffing: Moore says the FS is down 40% of resources. He says he has filled ""hundreds"" of positions but is sti…",FALSE,0,NA,2022-03-16 15:37:56,FALSE,NA,"1504119785247805444",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrassrootsWFF",2,TRUE,FALSE,NA,NA
"13","To take full advantage of #SQLServer 2019, you’ll want to consider deploying it on infrastructure capable of unlock… https://t.co/UD7ZocoFVr",FALSE,0,NA,2022-03-16 15:37:00,TRUE,NA,"1504119550530494470",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","DellServers",0,FALSE,FALSE,NA,NA
"14","@LeeFrammy @Forbes It took literally 2 seconds.

And the bipartisan infrastructure bill already passed, and is law.",FALSE,0,"LeeFrammy",2022-03-16 15:36:27,FALSE,"1504064692574167041","1504119412915412994","1201681657855692800","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SeanDKendle",0,FALSE,FALSE,NA,NA
"15","@stridinstrider Pay attention to Putin Profit Press who want you to want to lose WV Senate Seat that's been Democra… https://t.co/TrK3r7C3D7",FALSE,0,"stridinstrider",2022-03-16 15:34:31,TRUE,"1504115112591908867","1504118926137073668","568345906","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","20naomijess22",0,FALSE,FALSE,NA,NA
"16","RT @saintwalker98: Thank God we passed that infrastructure bill though, you'll be SO glad you had that when you're barely able to breath or…",FALSE,0,NA,2022-03-16 15:33:43,FALSE,NA,"1504118722801418246",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","veronicacris",3,TRUE,FALSE,NA,NA
"17","Then of course that was followed by an over 1 trillion bipartisan infrastructure bill, then by Biden's crusade all… https://t.co/VAI2lm1UyU",FALSE,0,"JamespWeigel",2022-03-16 15:33:22,TRUE,"1504117725865848833","1504118633454178306","2344489867","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamespWeigel",0,FALSE,FALSE,NA,NA
"18","RT @saintwalker98: Thank God we passed that infrastructure bill though, you'll be SO glad you had that when you're barely able to breath or…",FALSE,0,NA,2022-03-16 15:30:38,FALSE,NA,"1504117946054062088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Notintheface1",3,TRUE,FALSE,NA,NA
"19","New US law: Cyberattacks to be reported within 72 hours: Plus: Criminals use contact forms to spread BazarBackdoor,… https://t.co/Som21owvbS",FALSE,0,NA,2022-03-16 15:30:33,TRUE,NA,"1504117927863197699",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AlisterBrenton",0,FALSE,FALSE,NA,NA
"20","@ukwildcatfan191 @selliott214 @crystalsloth @IanGMackie1 @DonaldJTrumpJr For starters, there’s the infrastructure b… https://t.co/cGfw4p9RVm",FALSE,0,"ukwildcatfan191",2022-03-16 15:30:17,TRUE,"1504117206010970114","1504117858267131910","1009444895382233088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HardBoiledEddie",0,FALSE,FALSE,NA,NA
"21","RT @saintwalker98: Thank God we passed that infrastructure bill though, you'll be SO glad you had that when you're barely able to breath or…",FALSE,0,NA,2022-03-16 15:30:06,FALSE,NA,"1504117811928571912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skateordie002",3,TRUE,FALSE,NA,NA
"22","@stebeven @MarshaBlackburn I'm sick of these scum👜s.  Say one thing and do the opposite.  Some of them are even tak… https://t.co/Tw2VguRwCz",FALSE,0,"stebeven",2022-03-16 15:30:00,TRUE,"1504109956789809167","1504117787098234880","47841049","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DonnellyAntonia",0,FALSE,FALSE,NA,NA
"23","RT @grescoe: Electric car buyers get huge tax breaks; yet there's crumbs for E-bikes in the US infrastructure bill.

It's Time to Treat E-B…",FALSE,0,NA,2022-03-16 15:29:33,FALSE,NA,"1504117675953381378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillALance",6,TRUE,FALSE,NA,NA
"24","Mr. Strawberry at  Malliotakis office says the infrastructure bill will help SI.
 Want to support her but,  fake in… https://t.co/4YOOGwVdLn",FALSE,0,NA,2022-03-16 15:29:07,TRUE,NA,"1504117563944546307",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","essig_sherry",0,FALSE,FALSE,NA,NA
"25","@OneMind4Peace @mrtnt52 @DebHyatt11 @JacquiHeinrich 1. Wages are higher, unemployment is lower, shots in arms, dras… https://t.co/wTZr6QT1yF",FALSE,0,"OneMind4Peace",2022-03-16 15:28:36,TRUE,"1504103619611684864","1504117434151755780","1367236062838333442","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DMcmennamy",0,FALSE,FALSE,NA,NA
"26","RT @MARTAtransit: MARTA Interim GM/CEO Collie Greenwood greets @SenOssoff just before giving testimony at the Senate Banking Hearing  - Adv…",FALSE,0,NA,2022-03-16 15:28:28,FALSE,NA,"1504117402073587721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eightieskiwi",16,TRUE,FALSE,NA,NA
"27","Thank God we passed that infrastructure bill though, you'll be SO glad you had that when you're barely able to brea… https://t.co/d77cuS4s8e",FALSE,5,"saintwalker98",2022-03-16 15:28:18,TRUE,"1504115514745962503","1504117359774253062","52319005","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saintwalker98",3,FALSE,FALSE,NA,NA
"28","@marcorubio YOU voted AGAINST the Infrastructure BILL‼️
#BuildBackBetter 
YOU voted AGAINST #TrumpImpeachment 
Trum… https://t.co/c1XBEaIkbe",FALSE,0,"marcorubio",2022-03-16 15:26:53,TRUE,NA,"1504117005456011264","15745368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeconicLady",0,FALSE,FALSE,NA,NA
"29","RT @lisa_liberal: Under Joe Biden,
We finally have the infrastructure bill.
Unemployment is down to 3.8%.
1.9T Covid relief bill.
72% of Am…",FALSE,0,NA,2022-03-16 15:25:35,FALSE,NA,"1504116675758723073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1Firewire",722,TRUE,FALSE,NA,NA
"30","@HistoricDesignC @KateAronoff The will of the people is what Manchin is thwarting. Everything in BBB/infrastructure… https://t.co/Vx444C7JCB",FALSE,0,"HistoricDesignC",2022-03-16 15:24:46,TRUE,"1504103220666318850","1504116469868597251","3698264112","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","is_not_this",0,FALSE,FALSE,NA,NA
"31","Damien Moore MP supports the Product Security and Telecoms Infrastructure Bill #southport
https://t.co/xyI9wy9HhA https://t.co/RQISIjA468",FALSE,0,NA,2022-03-16 15:23:50,FALSE,NA,"1504116238179520513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SouthportQlocal",0,FALSE,FALSE,NA,NA
"32","RT @TheRecord_Media: #President Joe Biden on Tuesday signed into law a $1.5 million government funding bill that includes legislation manda…",FALSE,0,NA,2022-03-16 15:22:40,FALSE,NA,"1504115942070046722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cybereason",2,TRUE,FALSE,NA,NA
"33","RT @adamscrabble: doing a post mortem on Obama's $800 billion Recovery and Reinvestment Act. 
Ways to go, but start it now, its chapterized…",FALSE,0,NA,2022-03-16 15:22:04,FALSE,NA,"1504115792954245125",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlisonRogers304",5,TRUE,FALSE,NA,NA
"34","RT @CoinDesk: The cryptocurrency tax provision in the U.S. infrastructure bill has dramatic implications.

@CryptoErin, @masseyrl and @inva…",FALSE,0,NA,2022-03-16 15:21:55,FALSE,NA,"1504115755167588355",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaxBit",17,TRUE,FALSE,NA,NA
"35","RT @linda_shamar: @WalshFreedom I’ll continue to vote for Democrats that actually reduce the deficit. Serve the citizens of this country. L…",FALSE,0,NA,2022-03-16 15:20:44,FALSE,NA,"1504115454331207683",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millermagee",10,TRUE,FALSE,NA,NA
"36","@POTUS Dear Sir we are already in a conflict with Russia they killed an American and have a Marine and American Ate… https://t.co/j2cSEjjQ7W",FALSE,0,"POTUS",2022-03-16 15:19:49,TRUE,NA,"1504115224433020928","1349149096909668363","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","clubmadforrob",0,FALSE,FALSE,NA,NA
"37","Willing to stand up for other countries mostly because Russia is a threat to the US…but god forbid we pass an infra… https://t.co/GrChvUB56z",FALSE,0,NA,2022-03-16 15:19:29,TRUE,NA,"1504115142556065793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelwolf71885",0,FALSE,FALSE,NA,NA
"38","RT @MichiganLCV: PFAS has been detected in the drinking water of nearly 2 million Michiganders. We need major investments to clean up our w…",FALSE,0,NA,2022-03-16 15:18:33,FALSE,NA,"1504114905049411584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jen_Sherman",1,TRUE,FALSE,NA,NA
"39","@RepPressley I guess this is supposed to be make up for MA only getting 0.75% of the infrastructure bill funding be… https://t.co/v6nPFDXTfM",FALSE,0,"RepPressley",2022-03-16 15:18:15,TRUE,"1502071805682487298","1504114829698686976","1080584229510172678","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mattyfking",0,FALSE,FALSE,NA,NA
"40","RT @A_MAC_66: @kathrynresister @POTUS Yes he is and I realized that if a Republicon had did anyone of the things he's done. They would be t…",FALSE,0,NA,2022-03-16 15:18:06,FALSE,NA,"1504114793233350659",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","busybody2012",4,TRUE,FALSE,NA,NA
"41","@CPCJuiceBox @Molly1344573691 @ZSOrtega @TManFilmGuy This failure would land on the shoulders of the government off… https://t.co/1D4C2u6ab0",FALSE,0,"CPCJuiceBox",2022-03-16 15:18:01,TRUE,"1504094646196219911","1504114770886029312","2302982350","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TweetsterDoodle",0,FALSE,FALSE,NA,NA
"42","@BraddrofliT I sure see a lot of bridges getting demolished and totally rebuilt!  I’m guessing this is the infrastructure bill!",FALSE,0,"BraddrofliT",2022-03-16 15:17:32,FALSE,"1504111966436028417","1504114649423388680","1186076316786814977","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chuck5251",0,FALSE,FALSE,NA,NA
"43","RT @FeistyLibLady: Roads and bridges in SWPA are in bad shape! 

Biden's infrastructure bill is sending $70M to help the  Pittsburgh area w…",FALSE,0,NA,2022-03-16 15:13:45,FALSE,NA,"1504113697517572107",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Analisa_Swan",49,TRUE,FALSE,NA,NA
"44","RT @adamscrabble: doing a post mortem on Obama's $800 billion Recovery and Reinvestment Act. 
Ways to go, but start it now, its chapterized…",FALSE,0,NA,2022-03-16 15:12:44,FALSE,NA,"1504113441199595522",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elms_JE",5,TRUE,FALSE,NA,NA
"45","RT @most_opppressed: @NOTSeanMcCarthy *the president can’t even get an infrastructure bill through the Senate*

“ah, behold my good compani…",FALSE,0,NA,2022-03-16 15:12:32,FALSE,NA,"1504113394130903041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PokaiEnjoyer",5,TRUE,FALSE,NA,NA
"46","Ranging from green infrastructure to water conservation, the EPA’s Water Finance Clearing House webpage has several… https://t.co/7AdQfLmU7X",FALSE,0,NA,2022-03-16 15:11:49,TRUE,NA,"1504113212266065928",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ServiceLinePtnr",0,FALSE,FALSE,NA,NA
"47","With the newly passed $1.2 trillion #infrastructure bill, it's time to start preparing for the influx of funding. M… https://t.co/7KsmzCLux3",FALSE,1,NA,2022-03-16 15:11:38,TRUE,NA,"1504113166443241478",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","TrueLook",0,FALSE,FALSE,NA,NA
"48","President Biden has signed into law the Strengthening American Cybersecurity Act requiring critical infrastructure… https://t.co/4g0GulLRZX",FALSE,0,NA,2022-03-16 15:11:35,TRUE,NA,"1504113153088659466",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","MissionSecureIn",0,FALSE,FALSE,NA,NA
"49","Ranging from green infrastructure to water conservation, the EPA’s Water Finance Clearing House webpage has several… https://t.co/nFfgujn3p2",FALSE,0,NA,2022-03-16 15:11:15,TRUE,NA,"1504113068783058948",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","HomeServeUSNews",0,FALSE,FALSE,NA,NA
"50","@AlexisPHarrison She has been targeted for her response ""housing is not a right"" but she is correct. It is not up t… https://t.co/azbdN7Lmhs",FALSE,0,"AlexisPHarrison",2022-03-16 15:10:40,TRUE,"1504107968832454662","1504112923765059584","372754026","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","scott_wheeler12",0,FALSE,FALSE,NA,NA
"51","RT @adamscrabble: doing a post mortem on Obama's $800 billion Recovery and Reinvestment Act. 
Ways to go, but start it now, its chapterized…",FALSE,0,NA,2022-03-16 15:10:07,FALSE,NA,"1504112783713087494",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtfanelli",5,TRUE,FALSE,NA,NA
"52","RT @CISAJen: Thrilled to see that the cyber incident reporting legislation has passed! This bill is a game-changer &amp; a critical step forwar…",FALSE,0,NA,2022-03-16 15:09:22,FALSE,NA,"1504112594180837379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peacewonk",169,TRUE,FALSE,NA,NA
